name,arm,distance,cue,measure,lens,layer,rank
Simon,control,4,cue_b,tracer,logit,17,10950
Simon,control,4,cue_b,tracer,jlens,18,19215
Simon,control,4,cue_b,tracer,logit,18,14897
Simon,control,4,cue_b,tracer,jlens,19,27293
Simon,control,4,cue_b,tracer,logit,19,14828
Simon,control,4,cue_b,tracer,jlens,20,21485
Simon,control,4,cue_b,tracer,logit,20,15624
Simon,control,4,cue_b,tracer,jlens,21,18552
Simon,control,4,cue_b,tracer,logit,21,15640
Simon,control,4,cue_b,tracer,jlens,22,18289
Simon,control,4,cue_b,tracer,logit,22,21545
Simon,control,4,cue_b,tracer,jlens,23,17954
Simon,control,4,cue_b,tracer,logit,23,18775
Simon,control,4,cue_b,tracer,jlens,24,22083
Simon,control,4,cue_b,tracer,logit,24,20021
Simon,control,4,cue_b,tracer,jlens,25,19367
Simon,control,4,cue_b,tracer,logit,25,22567
Simon,control,4,cue_b,tracer,jlens,26,17849
Simon,control,4,cue_b,tracer,logit,26,18674
Simon,control,4,cue_a,trait,jlens,13,621
Simon,control,4,cue_a,trait,logit,13,631
Simon,control,4,cue_a,trait,jlens,14,182
Simon,control,4,cue_a,trait,logit,14,528
Simon,control,4,cue_a,trait,jlens,15,176
Simon,control,4,cue_a,trait,logit,15,123
Simon,control,4,cue_a,trait,jlens,16,112
Simon,control,4,cue_a,trait,logit,16,57
Simon,control,4,cue_a,trait,jlens,17,84
Simon,control,4,cue_a,trait,logit,17,145
Simon,control,4,cue_a,trait,jlens,18,82
Simon,control,4,cue_a,trait,logit,18,143
Simon,control,4,cue_a,trait,jlens,19,171
Simon,control,4,cue_a,trait,logit,19,157
Simon,control,4,cue_a,trait,jlens,20,406
Simon,control,4,cue_a,trait,logit,20,286
Simon,control,4,cue_a,trait,jlens,21,1676
Simon,control,4,cue_a,trait,logit,21,492
Simon,control,4,cue_a,trait,jlens,22,696
Simon,control,4,cue_a,trait,logit,22,433
Simon,control,4,cue_a,trait,jlens,23,686
Simon,control,4,cue_a,trait,logit,23,645
Simon,control,4,cue_a,trait,jlens,24,646
Simon,control,4,cue_a,trait,logit,24,592
Simon,control,4,cue_a,trait,jlens,25,774
Simon,control,4,cue_a,trait,logit,25,825
Simon,control,4,cue_a,trait,jlens,26,579
Simon,control,4,cue_a,trait,logit,26,944
Simon,control,4,cue_a,adj,jlens,13,778
Simon,control,4,cue_a,adj,logit,13,14958
Simon,control,4,cue_a,adj,jlens,14,574
Simon,control,4,cue_a,adj,logit,14,10369
Simon,control,4,cue_a,adj,jlens,15,386
Simon,control,4,cue_a,adj,logit,15,1458
Simon,control,4,cue_a,adj,jlens,16,775
Simon,control,4,cue_a,adj,logit,16,1823
Simon,control,4,cue_a,adj,jlens,17,386
Simon,control,4,cue_a,adj,logit,17,2463
Simon,control,4,cue_a,adj,jlens,18,591
Simon,control,4,cue_a,adj,logit,18,1315
Simon,control,4,cue_a,adj,jlens,19,418
Simon,control,4,cue_a,adj,logit,19,490
Simon,control,4,cue_a,adj,jlens,20,697
Simon,control,4,cue_a,adj,logit,20,762
Simon,control,4,cue_a,adj,jlens,21,2808
Simon,control,4,cue_a,adj,logit,21,1580
Simon,control,4,cue_a,adj,jlens,22,1326
Simon,control,4,cue_a,adj,logit,22,1462
Simon,control,4,cue_a,adj,jlens,23,1398
Simon,control,4,cue_a,adj,logit,23,2000
Simon,control,4,cue_a,adj,jlens,24,854
Simon,control,4,cue_a,adj,logit,24,1110
Simon,control,4,cue_a,adj,jlens,25,816
Simon,control,4,cue_a,adj,logit,25,1287
Simon,control,4,cue_a,adj,jlens,26,579
Simon,control,4,cue_a,adj,logit,26,1256
Simon,control,4,cue_a,tracer,jlens,13,81050
Simon,control,4,cue_a,tracer,logit,13,109345
Simon,control,4,cue_a,tracer,jlens,14,78732
Simon,control,4,cue_a,tracer,logit,14,85193
Simon,control,4,cue_a,tracer,jlens,15,72618
Simon,control,4,cue_a,tracer,logit,15,26449
Simon,control,4,cue_a,tracer,jlens,16,62707
Simon,control,4,cue_a,tracer,logit,16,14792
Simon,control,4,cue_a,tracer,jlens,17,47475
Simon,control,4,cue_a,tracer,logit,17,16823
Simon,control,4,cue_a,tracer,jlens,18,38854
Simon,control,4,cue_a,tracer,logit,18,19481
Simon,control,4,cue_a,tracer,jlens,19,42902
Simon,control,4,cue_a,tracer,logit,19,27480
Simon,control,4,cue_a,tracer,jlens,20,38866
Simon,control,4,cue_a,tracer,logit,20,22157
Simon,control,4,cue_a,tracer,jlens,21,49420
Simon,control,4,cue_a,tracer,logit,21,20539
Simon,control,4,cue_a,tracer,jlens,22,50943
Simon,control,4,cue_a,tracer,logit,22,23809
Simon,control,4,cue_a,tracer,jlens,23,31095
Simon,control,4,cue_a,tracer,logit,23,20047
Simon,control,4,cue_a,tracer,jlens,24,32796
Simon,control,4,cue_a,tracer,logit,24,18793
Simon,control,4,cue_a,tracer,jlens,25,29712
Simon,control,4,cue_a,tracer,logit,25,24312
Simon,control,4,cue_a,tracer,jlens,26,39808
Simon,control,4,cue_a,tracer,logit,26,31756
Simon,control,4,passive,trait,jlens,13,406
Simon,control,4,passive,trait,logit,13,4731
Simon,control,4,passive,trait,jlens,14,511
Simon,control,4,passive,trait,logit,14,4323
Simon,control,4,passive,trait,jlens,15,2164
Simon,control,4,passive,trait,logit,15,1523
Simon,control,4,passive,trait,jlens,16,7846
Simon,control,4,passive,trait,logit,16,685
Simon,control,4,passive,trait,jlens,17,2746
Simon,control,4,passive,trait,logit,17,735
Simon,control,4,passive,trait,jlens,18,3631
Simon,control,4,passive,trait,logit,18,747
Simon,control,4,passive,trait,jlens,19,3506
Simon,control,4,passive,trait,logit,19,851
Simon,control,4,passive,trait,jlens,20,2457
Simon,control,4,passive,trait,logit,20,843
Simon,control,4,passive,trait,jlens,21,4901
Simon,control,4,passive,trait,logit,21,1037
Simon,control,4,passive,trait,jlens,22,5246
Simon,control,4,passive,trait,logit,22,1867
Simon,control,4,passive,trait,jlens,23,12540
Simon,control,4,passive,trait,logit,23,1448
Simon,control,4,passive,trait,jlens,24,7463
Simon,control,4,passive,trait,logit,24,1665
Simon,control,4,passive,trait,jlens,25,9317
Simon,control,4,passive,trait,logit,25,2355
Simon,control,4,passive,trait,jlens,26,3334
Simon,control,4,passive,trait,logit,26,1301
Simon,control,4,passive,adj,jlens,13,4526
Simon,control,4,passive,adj,logit,13,142589
Simon,control,4,passive,adj,jlens,14,7529
Simon,control,4,passive,adj,logit,14,130006
Simon,control,4,passive,adj,jlens,15,5532
Simon,control,4,passive,adj,logit,15,48966
Simon,control,4,passive,adj,jlens,16,18794
Simon,control,4,passive,adj,logit,16,11838
Simon,control,4,passive,adj,jlens,17,9037
Simon,control,4,passive,adj,logit,17,11446
Simon,control,4,passive,adj,jlens,18,10167
Simon,control,4,passive,adj,logit,18,10803
Simon,control,4,passive,adj,jlens,19,10740
Simon,control,4,passive,adj,logit,19,13512
Simon,control,4,passive,adj,jlens,20,8874
Simon,control,4,passive,adj,logit,20,11089
Simon,control,4,passive,adj,jlens,21,11433
Simon,control,4,passive,adj,logit,21,13143
Simon,control,4,passive,adj,jlens,22,12769
Simon,control,4,passive,adj,logit,22,15354
Simon,control,4,passive,adj,jlens,23,28076
Simon,control,4,passive,adj,logit,23,25823
Simon,control,4,passive,adj,jlens,24,26401
Simon,control,4,passive,adj,logit,24,22615
Simon,control,4,passive,adj,jlens,25,17840
Simon,control,4,passive,adj,logit,25,16791
Simon,control,4,passive,adj,jlens,26,18191
Simon,control,4,passive,adj,logit,26,17575
Simon,control,4,passive,tracer,jlens,13,53976
Simon,control,4,passive,tracer,logit,13,97082
Simon,control,4,passive,tracer,jlens,14,53677
Simon,control,4,passive,tracer,logit,14,46730
Simon,control,4,passive,tracer,jlens,15,29592
Simon,control,4,passive,tracer,logit,15,25713
Simon,control,4,passive,tracer,jlens,16,19344
Simon,control,4,passive,tracer,logit,16,3474
Simon,control,4,passive,tracer,jlens,17,11045
Simon,control,4,passive,tracer,logit,17,4166
Simon,control,4,passive,tracer,jlens,18,6058
Simon,control,4,passive,tracer,logit,18,6554
Simon,control,4,passive,tracer,jlens,19,7850
Simon,control,4,passive,tracer,logit,19,12629
Simon,control,4,passive,tracer,jlens,20,9210
Simon,control,4,passive,tracer,logit,20,17006
Simon,control,4,passive,tracer,jlens,21,8136
Simon,control,4,passive,tracer,logit,21,14219
Simon,control,4,passive,tracer,jlens,22,12004
Simon,control,4,passive,tracer,logit,22,26285
Simon,control,4,passive,tracer,jlens,23,6749
Simon,control,4,passive,tracer,logit,23,26637
Simon,control,4,passive,tracer,jlens,24,12897
Simon,control,4,passive,tracer,logit,24,40483
Simon,control,4,passive,tracer,jlens,25,11902
Simon,control,4,passive,tracer,logit,25,36278
Simon,control,4,passive,tracer,jlens,26,12345
Simon,control,4,passive,tracer,logit,26,36522
Simon,control,7,cue_b,trait,jlens,13,5566
Simon,control,7,cue_b,trait,logit,13,866
Simon,control,7,cue_b,trait,jlens,14,40992
Simon,control,7,cue_b,trait,logit,14,930
Simon,control,7,cue_b,trait,jlens,15,827
Simon,control,7,cue_b,trait,logit,15,367
Simon,control,7,cue_b,trait,jlens,16,1290
Simon,control,7,cue_b,trait,logit,16,229
Simon,control,7,cue_b,trait,jlens,17,305
Simon,control,7,cue_b,trait,logit,17,253
Simon,control,7,cue_b,trait,jlens,18,212
Simon,control,7,cue_b,trait,logit,18,167
Simon,control,7,cue_b,trait,jlens,19,106
Simon,control,7,cue_b,trait,logit,19,142
Simon,control,7,cue_b,trait,jlens,20,62
Simon,control,7,cue_b,trait,logit,20,67
Simon,control,7,cue_b,trait,jlens,21,28
Simon,control,7,cue_b,trait,logit,21,64
Simon,control,7,cue_b,trait,jlens,22,13
Simon,control,7,cue_b,trait,logit,22,73
Simon,control,7,cue_b,trait,jlens,23,16
Simon,control,7,cue_b,trait,logit,23,79
Simon,control,7,cue_b,trait,jlens,24,43
Simon,control,7,cue_b,trait,logit,24,156
Simon,control,7,cue_b,trait,jlens,25,35
Simon,control,7,cue_b,trait,logit,25,142
Simon,control,7,cue_b,trait,jlens,26,40
Simon,control,7,cue_b,trait,logit,26,91
Simon,control,7,cue_b,adj,jlens,13,5566
Simon,control,7,cue_b,adj,logit,13,866
Simon,control,7,cue_b,adj,jlens,14,42002
Simon,control,7,cue_b,adj,logit,14,1266
Simon,control,7,cue_b,adj,jlens,15,827
Simon,control,7,cue_b,adj,logit,15,367
Simon,control,7,cue_b,adj,jlens,16,1357
Simon,control,7,cue_b,adj,logit,16,229
Simon,control,7,cue_b,adj,jlens,17,363
Simon,control,7,cue_b,adj,logit,17,253
Simon,control,7,cue_b,adj,jlens,18,212
Simon,control,7,cue_b,adj,logit,18,167
Simon,control,7,cue_b,adj,jlens,19,106
Simon,control,7,cue_b,adj,logit,19,142
Simon,control,7,cue_b,adj,jlens,20,131
Simon,control,7,cue_b,adj,logit,20,67
Simon,control,7,cue_b,adj,jlens,21,85
Simon,control,7,cue_b,adj,logit,21,86
Simon,control,7,cue_b,adj,jlens,22,64
Simon,control,7,cue_b,adj,logit,22,87
Simon,control,7,cue_b,adj,jlens,23,72
Simon,control,7,cue_b,adj,logit,23,103
Simon,control,7,cue_b,adj,jlens,24,156
Simon,control,7,cue_b,adj,logit,24,182
Simon,control,7,cue_b,adj,jlens,25,114
Simon,control,7,cue_b,adj,logit,25,142
Simon,control,7,cue_b,adj,jlens,26,87
Simon,control,7,cue_b,adj,logit,26,91
Simon,control,7,cue_b,tracer,jlens,13,26452
Simon,control,7,cue_b,tracer,logit,13,75910
Simon,control,7,cue_b,tracer,jlens,14,67852
Simon,control,7,cue_b,tracer,logit,14,91359
Simon,control,7,cue_b,tracer,jlens,15,31349
Simon,control,7,cue_b,tracer,logit,15,38907
Simon,control,7,cue_b,tracer,jlens,16,22862
Simon,control,7,cue_b,tracer,logit,16,16416
Simon,control,7,cue_b,tracer,jlens,17,17916
Simon,control,7,cue_b,tracer,logit,17,8919
Simon,control,7,cue_b,tracer,jlens,18,12289
Simon,control,7,cue_b,tracer,logit,18,12709
Simon,control,7,cue_b,tracer,jlens,19,19023
Simon,control,7,cue_b,tracer,logit,19,13906
Simon,control,7,cue_b,tracer,jlens,20,15781
Simon,control,7,cue_b,tracer,logit,20,13889
Simon,control,7,cue_b,tracer,jlens,21,13951
Simon,control,7,cue_b,tracer,logit,21,14517
Simon,control,7,cue_b,tracer,jlens,22,14336
Simon,control,7,cue_b,tracer,logit,22,20029
Simon,control,7,cue_b,tracer,jlens,23,12813
Simon,control,7,cue_b,tracer,logit,23,15895
Simon,control,7,cue_b,tracer,jlens,24,14706
Simon,control,7,cue_b,tracer,logit,24,15805
Simon,control,7,cue_b,tracer,jlens,25,11743
Simon,control,7,cue_b,tracer,logit,25,16298
Simon,control,7,cue_b,tracer,jlens,26,11112
Simon,control,7,cue_b,tracer,logit,26,13819
Simon,control,7,cue_a,trait,jlens,13,499
Simon,control,7,cue_a,trait,logit,13,620
Simon,control,7,cue_a,trait,jlens,14,156
Simon,control,7,cue_a,trait,logit,14,446
Simon,control,7,cue_a,trait,jlens,15,207
Simon,control,7,cue_a,trait,logit,15,65
Simon,control,7,cue_a,trait,jlens,16,193
Simon,control,7,cue_a,trait,logit,16,36
Simon,control,7,cue_a,trait,jlens,17,117
Simon,control,7,cue_a,trait,logit,17,133
Simon,control,7,cue_a,trait,jlens,18,138
Simon,control,7,cue_a,trait,logit,18,132
Simon,control,7,cue_a,trait,jlens,19,366
Simon,control,7,cue_a,trait,logit,19,162
Simon,control,7,cue_a,trait,jlens,20,1049
Simon,control,7,cue_a,trait,logit,20,339
Simon,control,7,cue_a,trait,jlens,21,4136
Simon,control,7,cue_a,trait,logit,21,587
Simon,control,7,cue_a,trait,jlens,22,1629
Simon,control,7,cue_a,trait,logit,22,519
Simon,control,7,cue_a,trait,jlens,23,1502
Simon,control,7,cue_a,trait,logit,23,749
Simon,control,7,cue_a,trait,jlens,24,1355
Simon,control,7,cue_a,trait,logit,24,656
Simon,control,7,cue_a,trait,jlens,25,1202
Simon,control,7,cue_a,trait,logit,25,787
Simon,control,7,cue_a,trait,jlens,26,987
Simon,control,7,cue_a,trait,logit,26,921
Simon,control,7,cue_a,adj,jlens,13,499
Simon,control,7,cue_a,adj,logit,13,15176
Simon,control,7,cue_a,adj,jlens,14,434
Simon,control,7,cue_a,adj,logit,14,15251
Simon,control,7,cue_a,adj,jlens,15,437
Simon,control,7,cue_a,adj,logit,15,3063
Simon,control,7,cue_a,adj,jlens,16,1029
Simon,control,7,cue_a,adj,logit,16,2866
Simon,control,7,cue_a,adj,jlens,17,526
Simon,control,7,cue_a,adj,logit,17,3675
Simon,control,7,cue_a,adj,jlens,18,1005
Simon,control,7,cue_a,adj,logit,18,2124
Simon,control,7,cue_a,adj,jlens,19,830
Simon,control,7,cue_a,adj,logit,19,732
Simon,control,7,cue_a,adj,jlens,20,1460
Simon,control,7,cue_a,adj,logit,20,1476
Simon,control,7,cue_a,adj,jlens,21,6136
Simon,control,7,cue_a,adj,logit,21,2911
Simon,control,7,cue_a,adj,jlens,22,3060
Simon,control,7,cue_a,adj,logit,22,2837
Simon,control,7,cue_a,adj,jlens,23,2912
Simon,control,7,cue_a,adj,logit,23,3790
Simon,control,7,cue_a,adj,jlens,24,1718
Simon,control,7,cue_a,adj,logit,24,2419
Simon,control,7,cue_a,adj,jlens,25,1528
Simon,control,7,cue_a,adj,logit,25,2490
Simon,control,7,cue_a,adj,jlens,26,1029
Simon,control,7,cue_a,adj,logit,26,2611
Simon,control,7,cue_a,tracer,jlens,13,77302
Simon,control,7,cue_a,tracer,logit,13,146428
Simon,control,7,cue_a,tracer,jlens,14,64794
Simon,control,7,cue_a,tracer,logit,14,120170
Simon,control,7,cue_a,tracer,jlens,15,64215
Simon,control,7,cue_a,tracer,logit,15,37087
Simon,control,7,cue_a,tracer,jlens,16,63747
Simon,control,7,cue_a,tracer,logit,16,19285
Simon,control,7,cue_a,tracer,jlens,17,46381
Simon,control,7,cue_a,tracer,logit,17,17371
Simon,control,7,cue_a,tracer,jlens,18,36868
Simon,control,7,cue_a,tracer,logit,18,19949
Simon,control,7,cue_a,tracer,jlens,19,38335
Simon,control,7,cue_a,tracer,logit,19,28111
Simon,control,7,cue_a,tracer,jlens,20,33055
Simon,control,7,cue_a,tracer,logit,20,20734
Simon,control,7,cue_a,tracer,jlens,21,49020
Simon,control,7,cue_a,tracer,logit,21,19319
Simon,control,7,cue_a,tracer,jlens,22,49430
Simon,control,7,cue_a,tracer,logit,22,22257
Simon,control,7,cue_a,tracer,jlens,23,31952
Simon,control,7,cue_a,tracer,logit,23,19955
Simon,control,7,cue_a,tracer,jlens,24,31051
Simon,control,7,cue_a,tracer,logit,24,17819
Simon,control,7,cue_a,tracer,jlens,25,27612
Simon,control,7,cue_a,tracer,logit,25,23131
Simon,control,7,cue_a,tracer,jlens,26,34346
Simon,control,7,cue_a,tracer,logit,26,28726
Simon,control,7,passive,trait,jlens,13,525
Simon,control,7,passive,trait,logit,13,3429
Simon,control,7,passive,trait,jlens,14,1946
Simon,control,7,passive,trait,logit,14,9074
Simon,control,7,passive,trait,jlens,15,2577
Simon,control,7,passive,trait,logit,15,13989
Simon,control,7,passive,trait,jlens,16,5686
Simon,control,7,passive,trait,logit,16,1898
Simon,control,7,passive,trait,jlens,17,3554
Simon,control,7,passive,trait,logit,17,489
Simon,control,7,passive,trait,jlens,18,4907
Simon,control,7,passive,trait,logit,18,465
Simon,control,7,passive,trait,jlens,19,6630
Simon,control,7,passive,trait,logit,19,1096
Simon,control,7,passive,trait,jlens,20,6025
Simon,control,7,passive,trait,logit,20,1826
Simon,control,7,passive,trait,jlens,21,8322
Simon,control,7,passive,trait,logit,21,1778
Simon,control,7,passive,trait,jlens,22,6765
Simon,control,7,passive,trait,logit,22,2027
Simon,control,7,passive,trait,jlens,23,8849
Simon,control,7,passive,trait,logit,23,2931
Simon,control,7,passive,trait,jlens,24,7306
Simon,control,7,passive,trait,logit,24,2822
Simon,control,7,passive,trait,jlens,25,9516
Simon,control,7,passive,trait,logit,25,4365
Simon,control,7,passive,trait,jlens,26,7096
Simon,control,7,passive,trait,logit,26,3915
Simon,control,7,passive,adj,jlens,13,1713
Simon,control,7,passive,adj,logit,13,72393
Simon,control,7,passive,adj,jlens,14,5125
Simon,control,7,passive,adj,logit,14,139749
Simon,control,7,passive,adj,jlens,15,2577
Simon,control,7,passive,adj,logit,15,88955
Simon,control,7,passive,adj,jlens,16,8892
Simon,control,7,passive,adj,logit,16,18886
Simon,control,7,passive,adj,jlens,17,4414
Simon,control,7,passive,adj,logit,17,17648
Simon,control,7,passive,adj,jlens,18,7487
Simon,control,7,passive,adj,logit,18,15587
Simon,control,7,passive,adj,jlens,19,10296
Simon,control,7,passive,adj,logit,19,17204
Simon,control,7,passive,adj,jlens,20,10893
Simon,control,7,passive,adj,logit,20,13561
Simon,control,7,passive,adj,jlens,21,14918
Simon,control,7,passive,adj,logit,21,16612
Simon,control,7,passive,adj,jlens,22,12511
Simon,control,7,passive,adj,logit,22,10666
Simon,control,7,passive,adj,jlens,23,15233
Simon,control,7,passive,adj,logit,23,12008
Simon,control,7,passive,adj,jlens,24,11736
Simon,control,7,passive,adj,logit,24,12585
Simon,control,7,passive,adj,jlens,25,10111
Simon,control,7,passive,adj,logit,25,8941
Simon,control,7,passive,adj,jlens,26,7096
Simon,control,7,passive,adj,logit,26,8471
Simon,control,7,passive,tracer,jlens,13,40312
Simon,control,7,passive,tracer,logit,13,109790
Simon,control,7,passive,tracer,jlens,14,21686
Simon,control,7,passive,tracer,logit,14,101760
Simon,control,7,passive,tracer,jlens,15,19596
Simon,control,7,passive,tracer,logit,15,36656
Simon,control,7,passive,tracer,jlens,16,13128
Simon,control,7,passive,tracer,logit,16,8900
Simon,control,7,passive,tracer,jlens,17,12844
Simon,control,7,passive,tracer,logit,17,6247
Simon,control,7,passive,tracer,jlens,18,8210
Simon,control,7,passive,tracer,logit,18,13098
Simon,control,7,passive,tracer,jlens,19,12531
Simon,control,7,passive,tracer,logit,19,22471
Simon,control,7,passive,tracer,jlens,20,14730
Simon,control,7,passive,tracer,logit,20,27676
Simon,control,7,passive,tracer,jlens,21,19384
Simon,control,7,passive,tracer,logit,21,27166
Simon,control,7,passive,tracer,jlens,22,26608
Simon,control,7,passive,tracer,logit,22,40786
Simon,control,7,passive,tracer,jlens,23,13427
Simon,control,7,passive,tracer,logit,23,35201
Simon,control,7,passive,tracer,jlens,24,17683
Simon,control,7,passive,tracer,logit,24,38346
Simon,control,7,passive,tracer,jlens,25,14617
Simon,control,7,passive,tracer,logit,25,36597
Simon,control,7,passive,tracer,jlens,26,13330
Simon,control,7,passive,tracer,logit,26,32865
Simon,control,10,cue_b,trait,jlens,13,6455
Simon,control,10,cue_b,trait,logit,13,900
Simon,control,10,cue_b,trait,jlens,14,35189
Simon,control,10,cue_b,trait,logit,14,1473
Simon,control,10,cue_b,trait,jlens,15,1528
Simon,control,10,cue_b,trait,logit,15,522
Simon,control,10,cue_b,trait,jlens,16,1667
Simon,control,10,cue_b,trait,logit,16,253
Simon,control,10,cue_b,trait,jlens,17,380
Simon,control,10,cue_b,trait,logit,17,218
Simon,control,10,cue_b,trait,jlens,18,261
Simon,control,10,cue_b,trait,logit,18,136
Simon,control,10,cue_b,trait,jlens,19,152
Simon,control,10,cue_b,trait,logit,19,115
Simon,control,10,cue_b,trait,jlens,20,59
Simon,control,10,cue_b,trait,logit,20,56
Simon,control,10,cue_b,trait,jlens,21,24
Simon,control,10,cue_b,trait,logit,21,67
Simon,control,10,cue_b,trait,jlens,22,18
Simon,control,10,cue_b,trait,logit,22,97
Simon,control,10,cue_b,trait,jlens,23,22
Simon,control,10,cue_b,trait,logit,23,99
Simon,control,10,cue_b,trait,jlens,24,51
Simon,control,10,cue_b,trait,logit,24,197
Simon,control,10,cue_b,trait,jlens,25,49
Simon,control,10,cue_b,trait,logit,25,191
Simon,control,10,cue_b,trait,jlens,26,62
Simon,control,10,cue_b,trait,logit,26,116
Simon,control,10,cue_b,adj,jlens,13,6455
Simon,control,10,cue_b,adj,logit,13,900
Simon,control,10,cue_b,adj,jlens,14,39832
Simon,control,10,cue_b,adj,logit,14,1545
Simon,control,10,cue_b,adj,jlens,15,1528
Simon,control,10,cue_b,adj,logit,15,522
Simon,control,10,cue_b,adj,jlens,16,1667
Simon,control,10,cue_b,adj,logit,16,253
Simon,control,10,cue_b,adj,jlens,17,380
Simon,control,10,cue_b,adj,logit,17,218
Simon,control,10,cue_b,adj,jlens,18,261
Simon,control,10,cue_b,adj,logit,18,136
Simon,control,10,cue_b,adj,jlens,19,152
Simon,control,10,cue_b,adj,logit,19,115
Simon,control,10,cue_b,adj,jlens,20,172
Simon,control,10,cue_b,adj,logit,20,56
Simon,control,10,cue_b,adj,jlens,21,104
Simon,control,10,cue_b,adj,logit,21,94
Simon,control,10,cue_b,adj,jlens,22,95
Simon,control,10,cue_b,adj,logit,22,105
Simon,control,10,cue_b,adj,jlens,23,105
Simon,control,10,cue_b,adj,logit,23,99
Simon,control,10,cue_b,adj,jlens,24,228
Simon,control,10,cue_b,adj,logit,24,197
Simon,control,10,cue_b,adj,jlens,25,179
Simon,control,10,cue_b,adj,logit,25,191
Simon,control,10,cue_b,adj,jlens,26,131
Simon,control,10,cue_b,adj,logit,26,116
Simon,control,10,cue_b,tracer,jlens,13,21216
Simon,control,10,cue_b,tracer,logit,13,75141
Simon,control,10,cue_b,tracer,jlens,14,55385
Simon,control,10,cue_b,tracer,logit,14,98174
Simon,control,10,cue_b,tracer,jlens,15,26870
Simon,control,10,cue_b,tracer,logit,15,39855
Simon,control,10,cue_b,tracer,jlens,16,22382
Simon,control,10,cue_b,tracer,logit,16,15243
Simon,control,10,cue_b,tracer,jlens,17,19455
Simon,control,10,cue_b,tracer,logit,17,9657
Simon,control,10,cue_b,tracer,jlens,18,11867
Simon,control,10,cue_b,tracer,logit,18,12281
Simon,control,10,cue_b,tracer,jlens,19,19296
Simon,control,10,cue_b,tracer,logit,19,14268
Simon,control,10,cue_b,tracer,jlens,20,17405
Simon,control,10,cue_b,tracer,logit,20,14102
Simon,control,10,cue_b,tracer,jlens,21,17762
Simon,control,10,cue_b,tracer,logit,21,16329
Simon,control,10,cue_b,tracer,jlens,22,15381
Simon,control,10,cue_b,tracer,logit,22,20735
Simon,control,10,cue_b,tracer,jlens,23,11567
Simon,control,10,cue_b,tracer,logit,23,15973
Simon,control,10,cue_b,tracer,jlens,24,14072
Simon,control,10,cue_b,tracer,logit,24,16343
Simon,control,10,cue_b,tracer,jlens,25,12776
Simon,control,10,cue_b,tracer,logit,25,19128
Simon,control,10,cue_b,tracer,jlens,26,11327
Simon,control,10,cue_b,tracer,logit,26,15930
Simon,control,10,cue_a,trait,jlens,13,547
Simon,control,10,cue_a,trait,logit,13,781
Simon,control,10,cue_a,trait,jlens,14,155
Simon,control,10,cue_a,trait,logit,14,610
Simon,control,10,cue_a,trait,jlens,15,194
Simon,control,10,cue_a,trait,logit,15,98
Simon,control,10,cue_a,trait,jlens,16,202
Simon,control,10,cue_a,trait,logit,16,36
Simon,control,10,cue_a,trait,jlens,17,68
Simon,control,10,cue_a,trait,logit,17,104
Simon,control,10,cue_a,trait,jlens,18,103
Simon,control,10,cue_a,trait,logit,18,107
Simon,control,10,cue_a,trait,jlens,19,255
Simon,control,10,cue_a,trait,logit,19,150
Simon,control,10,cue_a,trait,jlens,20,706
Simon,control,10,cue_a,trait,logit,20,324
Simon,control,10,cue_a,trait,jlens,21,3285
Simon,control,10,cue_a,trait,logit,21,621
Simon,control,10,cue_a,trait,jlens,22,1969
Simon,control,10,cue_a,trait,logit,22,588
Simon,control,10,cue_a,trait,jlens,23,2174
Simon,control,10,cue_a,trait,logit,23,757
Simon,control,10,cue_a,trait,jlens,24,1167
Simon,control,10,cue_a,trait,logit,24,605
Simon,control,10,cue_a,trait,jlens,25,1047
Simon,control,10,cue_a,trait,logit,25,794
Simon,control,10,cue_a,trait,jlens,26,825
Simon,control,10,cue_a,trait,logit,26,900
Simon,control,10,cue_a,adj,jlens,13,976
Simon,control,10,cue_a,adj,logit,13,30661
Simon,control,10,cue_a,adj,jlens,14,826
Simon,control,10,cue_a,adj,logit,14,29425
Simon,control,10,cue_a,adj,jlens,15,975
Simon,control,10,cue_a,adj,logit,15,9566
Simon,control,10,cue_a,adj,jlens,16,2526
Simon,control,10,cue_a,adj,logit,16,4996
Simon,control,10,cue_a,adj,jlens,17,813
Simon,control,10,cue_a,adj,logit,17,5059
Simon,control,10,cue_a,adj,jlens,18,1738
Simon,control,10,cue_a,adj,logit,18,2901
Simon,control,10,cue_a,adj,jlens,19,1227
Simon,control,10,cue_a,adj,logit,19,981
Simon,control,10,cue_a,adj,jlens,20,1936
Simon,control,10,cue_a,adj,logit,20,1909
Simon,control,10,cue_a,adj,jlens,21,7579
Simon,control,10,cue_a,adj,logit,21,3793
Simon,control,10,cue_a,adj,jlens,22,3862
Simon,control,10,cue_a,adj,logit,22,3333
Simon,control,10,cue_a,adj,jlens,23,3564
Simon,control,10,cue_a,adj,logit,23,4185
Simon,control,10,cue_a,adj,jlens,24,2099
Simon,control,10,cue_a,adj,logit,24,2812
Simon,control,10,cue_a,adj,jlens,25,1786
Simon,control,10,cue_a,adj,logit,25,2953
Simon,control,10,cue_a,adj,jlens,26,1131
Simon,control,10,cue_a,adj,logit,26,3058
Simon,control,10,cue_a,tracer,jlens,13,89688
Simon,control,10,cue_a,tracer,logit,13,144454
Simon,control,10,cue_a,tracer,jlens,14,74742
Simon,control,10,cue_a,tracer,logit,14,118831
Simon,control,10,cue_a,tracer,jlens,15,73525
