name,arm,distance,condition,measure,lens,layer,rank
Nadia,inferred,0,scene,trait,logit,22,14
Nadia,inferred,0,scene,trait,jlens,23,9
Nadia,inferred,0,scene,trait,logit,23,27
Nadia,inferred,0,scene,trait,jlens,24,8
Nadia,inferred,0,scene,trait,logit,24,33
Nadia,inferred,0,scene,trait,jlens,25,7
Nadia,inferred,0,scene,trait,logit,25,11
Nadia,inferred,0,scene,trait,jlens,26,5
Nadia,inferred,0,scene,trait,logit,26,11
Nadia,inferred,1,baseline,trait,jlens,13,1185
Nadia,inferred,1,baseline,trait,logit,13,22202
Nadia,inferred,1,baseline,trait,jlens,14,18568
Nadia,inferred,1,baseline,trait,logit,14,5409
Nadia,inferred,1,baseline,trait,jlens,15,709
Nadia,inferred,1,baseline,trait,logit,15,1183
Nadia,inferred,1,baseline,trait,jlens,16,648
Nadia,inferred,1,baseline,trait,logit,16,340
Nadia,inferred,1,baseline,trait,jlens,17,6
Nadia,inferred,1,baseline,trait,logit,17,48
Nadia,inferred,1,baseline,trait,jlens,18,3
Nadia,inferred,1,baseline,trait,logit,18,25
Nadia,inferred,1,baseline,trait,jlens,19,1
Nadia,inferred,1,baseline,trait,logit,19,19
Nadia,inferred,1,baseline,trait,jlens,20,1
Nadia,inferred,1,baseline,trait,logit,20,8
Nadia,inferred,1,baseline,trait,jlens,21,1
Nadia,inferred,1,baseline,trait,logit,21,10
Nadia,inferred,1,baseline,trait,jlens,22,1
Nadia,inferred,1,baseline,trait,logit,22,7
Nadia,inferred,1,baseline,trait,jlens,23,1
Nadia,inferred,1,baseline,trait,logit,23,8
Nadia,inferred,1,baseline,trait,jlens,24,1
Nadia,inferred,1,baseline,trait,logit,24,2
Nadia,inferred,1,baseline,trait,jlens,25,1
Nadia,inferred,1,baseline,trait,logit,25,1
Nadia,inferred,1,baseline,trait,jlens,26,1
Nadia,inferred,1,baseline,trait,logit,26,1
Nadia,inferred,1,scene,trait,jlens,13,5103
Nadia,inferred,1,scene,trait,logit,13,14707
Nadia,inferred,1,scene,trait,jlens,14,59896
Nadia,inferred,1,scene,trait,logit,14,3981
Nadia,inferred,1,scene,trait,jlens,15,5008
Nadia,inferred,1,scene,trait,logit,15,8439
Nadia,inferred,1,scene,trait,jlens,16,7964
Nadia,inferred,1,scene,trait,logit,16,1702
Nadia,inferred,1,scene,trait,jlens,17,869
Nadia,inferred,1,scene,trait,logit,17,827
Nadia,inferred,1,scene,trait,jlens,18,236
Nadia,inferred,1,scene,trait,logit,18,299
Nadia,inferred,1,scene,trait,jlens,19,267
Nadia,inferred,1,scene,trait,logit,19,374
Nadia,inferred,1,scene,trait,jlens,20,46
Nadia,inferred,1,scene,trait,logit,20,184
Nadia,inferred,1,scene,trait,jlens,21,40
Nadia,inferred,1,scene,trait,logit,21,141
Nadia,inferred,1,scene,trait,jlens,22,37
Nadia,inferred,1,scene,trait,logit,22,159
Nadia,inferred,1,scene,trait,jlens,23,44
Nadia,inferred,1,scene,trait,logit,23,186
Nadia,inferred,1,scene,trait,jlens,24,51
Nadia,inferred,1,scene,trait,logit,24,188
Nadia,inferred,1,scene,trait,jlens,25,29
Nadia,inferred,1,scene,trait,logit,25,86
Nadia,inferred,1,scene,trait,jlens,26,54
Nadia,inferred,1,scene,trait,logit,26,102
Nadia,inferred,1,control,trait,jlens,13,933
Nadia,inferred,1,control,trait,logit,13,8463
Nadia,inferred,1,control,trait,jlens,14,14085
Nadia,inferred,1,control,trait,logit,14,5950
Nadia,inferred,1,control,trait,jlens,15,72
Nadia,inferred,1,control,trait,logit,15,202
Nadia,inferred,1,control,trait,jlens,16,49
Nadia,inferred,1,control,trait,logit,16,25
Nadia,inferred,1,control,trait,jlens,17,1
Nadia,inferred,1,control,trait,logit,17,13
Nadia,inferred,1,control,trait,jlens,18,1
Nadia,inferred,1,control,trait,logit,18,10
Nadia,inferred,1,control,trait,jlens,19,1
Nadia,inferred,1,control,trait,logit,19,6
Nadia,inferred,1,control,trait,jlens,20,1
Nadia,inferred,1,control,trait,logit,20,3
Nadia,inferred,1,control,trait,jlens,21,1
Nadia,inferred,1,control,trait,logit,21,3
Nadia,inferred,1,control,trait,jlens,22,1
Nadia,inferred,1,control,trait,logit,22,3
Nadia,inferred,1,control,trait,jlens,23,1
Nadia,inferred,1,control,trait,logit,23,3
Nadia,inferred,1,control,trait,jlens,24,1
Nadia,inferred,1,control,trait,logit,24,1
Nadia,inferred,1,control,trait,jlens,25,1
Nadia,inferred,1,control,trait,logit,25,1
Nadia,inferred,1,control,trait,jlens,26,1
Nadia,inferred,1,control,trait,logit,26,1
Nadia,inferred,2,baseline,trait,jlens,13,1524
Nadia,inferred,2,baseline,trait,logit,13,19194
Nadia,inferred,2,baseline,trait,jlens,14,21305
Nadia,inferred,2,baseline,trait,logit,14,4534
Nadia,inferred,2,baseline,trait,jlens,15,1001
Nadia,inferred,2,baseline,trait,logit,15,1978
Nadia,inferred,2,baseline,trait,jlens,16,1041
Nadia,inferred,2,baseline,trait,logit,16,550
Nadia,inferred,2,baseline,trait,jlens,17,9
Nadia,inferred,2,baseline,trait,logit,17,50
Nadia,inferred,2,baseline,trait,jlens,18,3
Nadia,inferred,2,baseline,trait,logit,18,27
Nadia,inferred,2,baseline,trait,jlens,19,2
Nadia,inferred,2,baseline,trait,logit,19,24
Nadia,inferred,2,baseline,trait,jlens,20,1
Nadia,inferred,2,baseline,trait,logit,20,8
Nadia,inferred,2,baseline,trait,jlens,21,1
Nadia,inferred,2,baseline,trait,logit,21,10
Nadia,inferred,2,baseline,trait,jlens,22,1
Nadia,inferred,2,baseline,trait,logit,22,7
Nadia,inferred,2,baseline,trait,jlens,23,3
Nadia,inferred,2,baseline,trait,logit,23,9
Nadia,inferred,2,baseline,trait,jlens,24,1
Nadia,inferred,2,baseline,trait,logit,24,2
Nadia,inferred,2,baseline,trait,jlens,25,1
Nadia,inferred,2,baseline,trait,logit,25,1
Nadia,inferred,2,baseline,trait,jlens,26,1
Nadia,inferred,2,baseline,trait,logit,26,1
Nadia,inferred,2,scene,trait,jlens,13,4880
Nadia,inferred,2,scene,trait,logit,13,14826
Nadia,inferred,2,scene,trait,jlens,14,74578
Nadia,inferred,2,scene,trait,logit,14,3770
Nadia,inferred,2,scene,trait,jlens,15,6145
Nadia,inferred,2,scene,trait,logit,15,9900
Nadia,inferred,2,scene,trait,jlens,16,10507
Nadia,inferred,2,scene,trait,logit,16,1716
Nadia,inferred,2,scene,trait,jlens,17,802
Nadia,inferred,2,scene,trait,logit,17,1008
Nadia,inferred,2,scene,trait,jlens,18,228
Nadia,inferred,2,scene,trait,logit,18,391
Nadia,inferred,2,scene,trait,jlens,19,250
Nadia,inferred,2,scene,trait,logit,19,374
Nadia,inferred,2,scene,trait,jlens,20,51
Nadia,inferred,2,scene,trait,logit,20,221
Nadia,inferred,2,scene,trait,jlens,21,43
Nadia,inferred,2,scene,trait,logit,21,170
Nadia,inferred,2,scene,trait,jlens,22,42
Nadia,inferred,2,scene,trait,logit,22,175
Nadia,inferred,2,scene,trait,jlens,23,54
Nadia,inferred,2,scene,trait,logit,23,174
Nadia,inferred,2,scene,trait,jlens,24,65
Nadia,inferred,2,scene,trait,logit,24,178
Nadia,inferred,2,scene,trait,jlens,25,39
Nadia,inferred,2,scene,trait,logit,25,108
Nadia,inferred,2,scene,trait,jlens,26,61
Nadia,inferred,2,scene,trait,logit,26,97
Nadia,inferred,2,control,trait,jlens,13,2322
Nadia,inferred,2,control,trait,logit,13,11252
Nadia,inferred,2,control,trait,jlens,14,27432
Nadia,inferred,2,control,trait,logit,14,7361
Nadia,inferred,2,control,trait,jlens,15,531
Nadia,inferred,2,control,trait,logit,15,2096
Nadia,inferred,2,control,trait,jlens,16,314
Nadia,inferred,2,control,trait,logit,16,291
Nadia,inferred,2,control,trait,jlens,17,1
Nadia,inferred,2,control,trait,logit,17,38
Nadia,inferred,2,control,trait,jlens,18,1
Nadia,inferred,2,control,trait,logit,18,17
Nadia,inferred,2,control,trait,jlens,19,1
Nadia,inferred,2,control,trait,logit,19,18
Nadia,inferred,2,control,trait,jlens,20,1
Nadia,inferred,2,control,trait,logit,20,5
Nadia,inferred,2,control,trait,jlens,21,1
Nadia,inferred,2,control,trait,logit,21,5
Nadia,inferred,2,control,trait,jlens,22,1
Nadia,inferred,2,control,trait,logit,22,3
Nadia,inferred,2,control,trait,jlens,23,1
Nadia,inferred,2,control,trait,logit,23,4
Nadia,inferred,2,control,trait,jlens,24,1
Nadia,inferred,2,control,trait,logit,24,1
Nadia,inferred,2,control,trait,jlens,25,1
Nadia,inferred,2,control,trait,logit,25,1
Nadia,inferred,2,control,trait,jlens,26,1
Nadia,inferred,2,control,trait,logit,26,1
Nadia,inferred,4,baseline,trait,jlens,13,2711
Nadia,inferred,4,baseline,trait,logit,13,18336
Nadia,inferred,4,baseline,trait,jlens,14,23391
Nadia,inferred,4,baseline,trait,logit,14,7304
Nadia,inferred,4,baseline,trait,jlens,15,3264
Nadia,inferred,4,baseline,trait,logit,15,8354
Nadia,inferred,4,baseline,trait,jlens,16,4906
Nadia,inferred,4,baseline,trait,logit,16,1291
Nadia,inferred,4,baseline,trait,jlens,17,93
Nadia,inferred,4,baseline,trait,logit,17,129
Nadia,inferred,4,baseline,trait,jlens,18,27
Nadia,inferred,4,baseline,trait,logit,18,80
Nadia,inferred,4,baseline,trait,jlens,19,19
Nadia,inferred,4,baseline,trait,logit,19,62
Nadia,inferred,4,baseline,trait,jlens,20,3
Nadia,inferred,4,baseline,trait,logit,20,18
Nadia,inferred,4,baseline,trait,jlens,21,5
Nadia,inferred,4,baseline,trait,logit,21,16
Nadia,inferred,4,baseline,trait,jlens,22,2
Nadia,inferred,4,baseline,trait,logit,22,10
Nadia,inferred,4,baseline,trait,jlens,23,4
Nadia,inferred,4,baseline,trait,logit,23,17
Nadia,inferred,4,baseline,trait,jlens,24,1
Nadia,inferred,4,baseline,trait,logit,24,5
Nadia,inferred,4,baseline,trait,jlens,25,1
Nadia,inferred,4,baseline,trait,logit,25,3
Nadia,inferred,4,baseline,trait,jlens,26,1
Nadia,inferred,4,baseline,trait,logit,26,2
Nadia,inferred,4,scene,trait,jlens,13,4855
Nadia,inferred,4,scene,trait,logit,13,14442
Nadia,inferred,4,scene,trait,jlens,14,58226
Nadia,inferred,4,scene,trait,logit,14,5888
Nadia,inferred,4,scene,trait,jlens,15,6119
Nadia,inferred,4,scene,trait,logit,15,14323
Nadia,inferred,4,scene,trait,jlens,16,10858
Nadia,inferred,4,scene,trait,logit,16,2808
Nadia,inferred,4,scene,trait,jlens,17,786
Nadia,inferred,4,scene,trait,logit,17,1112
Nadia,inferred,4,scene,trait,jlens,18,265
Nadia,inferred,4,scene,trait,logit,18,514
Nadia,inferred,4,scene,trait,jlens,19,293
Nadia,inferred,4,scene,trait,logit,19,509
Nadia,inferred,4,scene,trait,jlens,20,89
Nadia,inferred,4,scene,trait,logit,20,334
Nadia,inferred,4,scene,trait,jlens,21,59
Nadia,inferred,4,scene,trait,logit,21,222
Nadia,inferred,4,scene,trait,jlens,22,65
Nadia,inferred,4,scene,trait,logit,22,242
Nadia,inferred,4,scene,trait,jlens,23,67
Nadia,inferred,4,scene,trait,logit,23,189
Nadia,inferred,4,scene,trait,jlens,24,76
Nadia,inferred,4,scene,trait,logit,24,189
Nadia,inferred,4,scene,trait,jlens,25,45
Nadia,inferred,4,scene,trait,logit,25,130
Nadia,inferred,4,scene,trait,jlens,26,70
Nadia,inferred,4,scene,trait,logit,26,104
Nadia,inferred,4,control,trait,jlens,13,5151
Nadia,inferred,4,control,trait,logit,13,23792
Nadia,inferred,4,control,trait,jlens,14,46588
Nadia,inferred,4,control,trait,logit,14,7136
Nadia,inferred,4,control,trait,jlens,15,1902
Nadia,inferred,4,control,trait,logit,15,8647
Nadia,inferred,4,control,trait,jlens,16,3258
Nadia,inferred,4,control,trait,logit,16,919
Nadia,inferred,4,control,trait,jlens,17,53
Nadia,inferred,4,control,trait,logit,17,160
Nadia,inferred,4,control,trait,jlens,18,12
Nadia,inferred,4,control,trait,logit,18,95
Nadia,inferred,4,control,trait,jlens,19,13
Nadia,inferred,4,control,trait,logit,19,78
Nadia,inferred,4,control,trait,jlens,20,2
Nadia,inferred,4,control,trait,logit,20,12
Nadia,inferred,4,control,trait,jlens,21,2
Nadia,inferred,4,control,trait,logit,21,11
Nadia,inferred,4,control,trait,jlens,22,2
Nadia,inferred,4,control,trait,logit,22,8
Nadia,inferred,4,control,trait,jlens,23,2
Nadia,inferred,4,control,trait,logit,23,11
Nadia,inferred,4,control,trait,jlens,24,1
Nadia,inferred,4,control,trait,logit,24,2
Nadia,inferred,4,control,trait,jlens,25,1
Nadia,inferred,4,control,trait,logit,25,1
Nadia,inferred,4,control,trait,jlens,26,1
Nadia,inferred,4,control,trait,logit,26,1
Nadia,inferred,7,baseline,trait,jlens,13,1871
Nadia,inferred,7,baseline,trait,logit,13,22151
Nadia,inferred,7,baseline,trait,jlens,14,13091
Nadia,inferred,7,baseline,trait,logit,14,7193
Nadia,inferred,7,baseline,trait,jlens,15,2271
Nadia,inferred,7,baseline,trait,logit,15,11492
Nadia,inferred,7,baseline,trait,jlens,16,5014
Nadia,inferred,7,baseline,trait,logit,16,2123
Nadia,inferred,7,baseline,trait,jlens,17,24
Nadia,inferred,7,baseline,trait,logit,17,52
Nadia,inferred,7,baseline,trait,jlens,18,7
Nadia,inferred,7,baseline,trait,logit,18,32
Nadia,inferred,7,baseline,trait,jlens,19,5
Nadia,inferred,7,baseline,trait,logit,19,26
Nadia,inferred,7,baseline,trait,jlens,20,2
Nadia,inferred,7,baseline,trait,logit,20,8
Nadia,inferred,7,baseline,trait,jlens,21,2
Nadia,inferred,7,baseline,trait,logit,21,10
Nadia,inferred,7,baseline,trait,jlens,22,2
Nadia,inferred,7,baseline,trait,logit,22,8
Nadia,inferred,7,baseline,trait,jlens,23,3
Nadia,inferred,7,baseline,trait,logit,23,10
Nadia,inferred,7,baseline,trait,jlens,24,1
Nadia,inferred,7,baseline,trait,logit,24,2
Nadia,inferred,7,baseline,trait,jlens,25,1
Nadia,inferred,7,baseline,trait,logit,25,2
Nadia,inferred,7,baseline,trait,jlens,26,1
Nadia,inferred,7,baseline,trait,logit,26,1
Nadia,inferred,7,scene,trait,jlens,13,3803
Nadia,inferred,7,scene,trait,logit,13,21820
Nadia,inferred,7,scene,trait,jlens,14,41229
Nadia,inferred,7,scene,trait,logit,14,6429
Nadia,inferred,7,scene,trait,jlens,15,2969
Nadia,inferred,7,scene,trait,logit,15,16329
Nadia,inferred,7,scene,trait,jlens,16,7483
Nadia,inferred,7,scene,trait,logit,16,2449
Nadia,inferred,7,scene,trait,jlens,17,1007
Nadia,inferred,7,scene,trait,logit,17,693
Nadia,inferred,7,scene,trait,jlens,18,321
Nadia,inferred,7,scene,trait,logit,18,424
Nadia,inferred,7,scene,trait,jlens,19,303
Nadia,inferred,7,scene,trait,logit,19,404
Nadia,inferred,7,scene,trait,jlens,20,121
Nadia,inferred,7,scene,trait,logit,20,318
Nadia,inferred,7,scene,trait,jlens,21,108
Nadia,inferred,7,scene,trait,logit,21,240
Nadia,inferred,7,scene,trait,jlens,22,101
Nadia,inferred,7,scene,trait,logit,22,245
Nadia,inferred,7,scene,trait,jlens,23,104
Nadia,inferred,7,scene,trait,logit,23,229
Nadia,inferred,7,scene,trait,jlens,24,147
Nadia,inferred,7,scene,trait,logit,24,276
Nadia,inferred,7,scene,trait,jlens,25,91
Nadia,inferred,7,scene,trait,logit,25,203
Nadia,inferred,7,scene,trait,jlens,26,157
Nadia,inferred,7,scene,trait,logit,26,190
Nadia,inferred,7,control,trait,jlens,13,2863
Nadia,inferred,7,control,trait,logit,13,25508
Nadia,inferred,7,control,trait,jlens,14,18433
Nadia,inferred,7,control,trait,logit,14,7522
Nadia,inferred,7,control,trait,jlens,15,1447
Nadia,inferred,7,control,trait,logit,15,9414
Nadia,inferred,7,control,trait,jlens,16,3680
Nadia,inferred,7,control,trait,logit,16,1691
Nadia,inferred,7,control,trait,jlens,17,38
Nadia,inferred,7,control,trait,logit,17,91
Nadia,inferred,7,control,trait,jlens,18,10
Nadia,inferred,7,control,trait,logit,18,60
Nadia,inferred,7,control,trait,jlens,19,9
Nadia,inferred,7,control,trait,logit,19,42
Nadia,inferred,7,control,trait,jlens,20,2
Nadia,inferred,7,control,trait,logit,20,10
Nadia,inferred,7,control,trait,jlens,21,3
Nadia,inferred,7,control,trait,logit,21,11
Nadia,inferred,7,control,trait,jlens,22,2
Nadia,inferred,7,control,trait,logit,22,8
Nadia,inferred,7,control,trait,jlens,23,3
Nadia,inferred,7,control,trait,logit,23,10
Nadia,inferred,7,control,trait,jlens,24,1
Nadia,inferred,7,control,trait,logit,24,2
Nadia,inferred,7,control,trait,jlens,25,1
Nadia,inferred,7,control,trait,logit,25,2
Nadia,inferred,7,control,trait,jlens,26,1
Nadia,inferred,7,control,trait,logit,26,1
Nadia,inferred,10,baseline,trait,jlens,13,1562
Nadia,inferred,10,baseline,trait,logit,13,22209
Nadia,inferred,10,baseline,trait,jlens,14,8493
Nadia,inferred,10,baseline,trait,logit,14,8547
Nadia,inferred,10,baseline,trait,jlens,15,2059
Nadia,inferred,10,baseline,trait,logit,15,8669
Nadia,inferred,10,baseline,trait,jlens,16,3772
Nadia,inferred,10,baseline,trait,logit,16,1820
Nadia,inferred,10,baseline,trait,jlens,17,13
Nadia,inferred,10,baseline,trait,logit,17,36
Nadia,inferred,10,baseline,trait,jlens,18,5
Nadia,inferred,10,baseline,trait,logit,18,21
Nadia,inferred,10,baseline,trait,jlens,19,4
Nadia,inferred,10,baseline,trait,logit,19,16
Nadia,inferred,10,baseline,trait,jlens,20,2
Nadia,inferred,10,baseline,trait,logit,20,7
Nadia,inferred,10,baseline,trait,jlens,21,3
Nadia,inferred,10,baseline,trait,logit,21,9
Nadia,inferred,10,baseline,trait,jlens,22,2
Nadia,inferred,10,baseline,trait,logit,22,7
Nadia,inferred,10,baseline,trait,jlens,23,3
Nadia,inferred,10,baseline,trait,logit,23,9
Nadia,inferred,10,baseline,trait,jlens,24,1
Nadia,inferred,10,baseline,trait,logit,24,3
Nadia,inferred,10,baseline,trait,jlens,25,1
Nadia,inferred,10,baseline,trait,logit,25,3
Nadia,inferred,10,baseline,trait,jlens,26,1
Nadia,inferred,10,baseline,trait,logit,26,2
Nadia,inferred,10,scene,trait,jlens,13,2093
Nadia,inferred,10,scene,trait,logit,13,23307
Nadia,inferred,10,scene,trait,jlens,14,16045
Nadia,inferred,10,scene,trait,logit,14,8268
Nadia,inferred,10,scene,trait,jlens,15,2767
Nadia,inferred,10,scene,trait,logit,15,14069
Nadia,inferred,10,scene,trait,jlens,16,5967
Nadia,inferred,10,scene,trait,logit,16,2395
Nadia,inferred,10,scene,trait,jlens,17,1000
Nadia,inferred,10,scene,trait,logit,17,458
Nadia,inferred,10,scene,trait,jlens,18,312
Nadia,inferred,10,scene,trait,logit,18,312
Nadia,inferred,10,scene,trait,jlens,19,328
Nadia,inferred,10,scene,trait,logit,19,331
Nadia,inferred,10,scene,trait,jlens,20,225
Nadia,inferred,10,scene,trait,logit,20,375
Nadia,inferred,10,scene,trait,jlens,21,202
Nadia,inferred,10,scene,trait,logit,21,387
Nadia,inferred,10,scene,trait,jlens,22,190
Nadia,inferred,10,scene,trait,logit,22,365
Nadia,inferred,10,scene,trait,jlens,23,198
Nadia,inferred,10,scene,trait,logit,23,241
Nadia,inferred,10,scene,trait,jlens,24,247
Nadia,inferred,10,scene,trait,logit,24,386
Nadia,inferred,10,scene,trait,jlens,25,229
Nadia,inferred,10,scene,trait,logit,25,357
Nadia,inferred,10,scene,trait,jlens,26,479
Nadia,inferred,10,scene,trait,logit,26,359
Nadia,inferred,10,control,trait,jlens,13,1734
Nadia,inferred,10,control,trait,logit,13,25940
Nadia,inferred,10,control,trait,jlens,14,6503
Nadia,inferred,10,control,trait,logit,14,9523
Nadia,inferred,10,control,trait,jlens,15,1689
Nadia,inferred,10,control,trait,logit,15,9934
Nadia,inferred,10,control,trait,jlens,16,3158
Nadia,inferred,10,control,trait,logit,16,1612
Nadia,inferred,10,control,trait,jlens,17,14
Nadia,inferred,10,control,trait,logit,17,41
Nadia,inferred,10,control,trait,jlens,18,5
Nadia,inferred,10,control,trait,logit,18,25
Nadia,inferred,10,control,trait,jlens,19,3
Nadia,inferred,10,control,trait,logit,19,17
Nadia,inferred,10,control,trait,jlens,20,2
Nadia,inferred,10,control,trait,logit,20,7
Nadia,inferred,10,control,trait,jlens,21,3
Nadia,inferred,10,control,trait,logit,21,9
Nadia,inferred,10,control,trait,jlens,22,2
Nadia,inferred,10,control,trait,logit,22,6
Nadia,inferred,10,control,trait,jlens,23,3
Nadia,inferred,10,control,trait,logit,23,8
Nadia,inferred,10,control,trait,jlens,24,1
Nadia,inferred,10,control,trait,logit,24,2
Nadia,inferred,10,control,trait,jlens,25,1
Nadia,inferred,10,control,trait,logit,25,2
Nadia,inferred,10,control,trait,jlens,26,1
Nadia,inferred,10,control,trait,logit,26,1
Nadia,inferred,30,baseline,trait,jlens,13,736
Nadia,inferred,30,baseline,trait,logit,13,16531
Nadia,inferred,30,baseline,trait,jlens,14,5004
Nadia,inferred,30,baseline,trait,logit,14,4760
Nadia,inferred,30,baseline,trait,jlens,15,1727
Nadia,inferred,30,baseline,trait,logit,15,3107
Nadia,inferred,30,baseline,trait,jlens,16,1712
Nadia,inferred,30,baseline,trait,logit,16,801
Nadia,inferred,30,baseline,trait,jlens,17,5
Nadia,inferred,30,baseline,trait,logit,17,16
Nadia,inferred,30,baseline,trait,jlens,18,1
Nadia,inferred,30,baseline,trait,logit,18,13
Nadia,inferred,30,baseline,trait,jlens,19,1
Nadia,inferred,30,baseline,trait,logit,19,9
Nadia,inferred,30,baseline,trait,jlens,20,1
Nadia,inferred,30,baseline,trait,logit,20,5
Nadia,inferred,30,baseline,trait,jlens,21,1
Nadia,inferred,30,baseline,trait,logit,21,7
Nadia,inferred,30,baseline,trait,jlens,22,1
Nadia,inferred,30,baseline,trait,logit,22,5
Nadia,inferred,30,baseline,trait,jlens,23,2
Nadia,inferred,30,baseline,trait,logit,23,6
Nadia,inferred,30,baseline,trait,jlens,24,1
Nadia,inferred,30,baseline,trait,logit,24,2
Nadia,inferred,30,baseline,trait,jlens,25,1
Nadia,inferred,30,baseline,trait,logit,25,2
Nadia,inferred,30,baseline,trait,jlens,26,1
Nadia,inferred,30,baseline,trait,logit,26,2
Nadia,inferred,30,scene,trait,jlens,13,708
Nadia,inferred,30,scene,trait,logit,13,18748
Nadia,inferred,30,scene,trait,jlens,14,6427
Nadia,inferred,30,scene,trait,logit,14,4848
Nadia,inferred,30,scene,trait,jlens,15,2378
Nadia,inferred,30,scene,trait,logit,15,4839
Nadia,inferred,30,scene,trait,jlens,16,3503
Nadia,inferred,30,scene,trait,logit,16,1176
Nadia,inferred,30,scene,trait,jlens,17,1400
Nadia,inferred,30,scene,trait,logit,17,244
Nadia,inferred,30,scene,trait,jlens,18,498
Nadia,inferred,30,scene,trait,logit,18,221
Nadia,inferred,30,scene,trait,jlens,19,628
Nadia,inferred,30,scene,trait,logit,19,318
Nadia,inferred,30,scene,trait,jlens,20,547
Nadia,inferred,30,scene,trait,logit,20,508
Nadia,inferred,30,scene,trait,jlens,21,464
Nadia,inferred,30,scene,trait,logit,21,597
Nadia,inferred,30,scene,trait,jlens,22,473
Nadia,inferred,30,scene,trait,logit,22,537
Nadia,inferred,30,scene,trait,jlens,23,511
Nadia,inferred,30,scene,trait,logit,23,426
Nadia,inferred,30,scene,trait,jlens,24,537
Nadia,inferred,30,scene,trait,logit,24,783
Nadia,inferred,30,scene,trait,jlens,25,502
Nadia,inferred,30,scene,trait,logit,25,616
Nadia,inferred,30,scene,trait,jlens,26,1217
Nadia,inferred,30,scene,trait,logit,26,640
Nadia,inferred,30,control,trait,jlens,13,865
Nadia,inferred,30,control,trait,logit,13,19770
Nadia,inferred,30,control,trait,jlens,14,5098
Nadia,inferred,30,control,trait,logit,14,4787
Nadia,inferred,30,control,trait,jlens,15,1870
Nadia,inferred,30,control,trait,logit,15,2927
Nadia,inferred,30,control,trait,jlens,16,1615
Nadia,inferred,30,control,trait,logit,16,739
Nadia,inferred,30,control,trait,jlens,17,8
Nadia,inferred,30,control,trait,logit,17,16
Nadia,inferred,30,control,trait,jlens,18,2
Nadia,inferred,30,control,trait,logit,18,13
Nadia,inferred,30,control,trait,jlens,19,1
Nadia,inferred,30,control,trait,logit,19,10
Nadia,inferred,30,control,trait,jlens,20,2
Nadia,inferred,30,control,trait,logit,20,6
Nadia,inferred,30,control,trait,jlens,21,3
Nadia,inferred,30,control,trait,logit,21,8
Nadia,inferred,30,control,trait,jlens,22,2
Nadia,inferred,30,control,trait,logit,22,5
Nadia,inferred,30,control,trait,jlens,23,3
Nadia,inferred,30,control,trait,logit,23,6
Nadia,inferred,30,control,trait,jlens,24,1
Nadia,inferred,30,control,trait,logit,24,3
Nadia,inferred,30,control,trait,jlens,25,1
Nadia,inferred,30,control,trait,logit,25,2
Nadia,inferred,30,control,trait,jlens,26,1
Nadia,inferred,30,control,trait,logit,26,2
Simon,inferred,0,baseline,trait,jlens,13,4393
Simon,inferred,0,baseline,trait,logit,13,1179
Simon,inferred,0,baseline,trait,jlens,14,23486
Simon,inferred,0,baseline,trait,logit,14,743
Simon,inferred,0,baseline,trait,jlens,15,233
Simon,inferred,0,baseline,trait,logit,15,362
Simon,inferred,0,baseline,trait,jlens,16,285
Simon,inferred,0,baseline,trait,logit,16,144
Simon,inferred,0,baseline,trait,jlens,17,2
Simon,inferred,0,baseline,trait,logit,17,39
Simon,inferred,0,baseline,trait,jlens,18,2
Simon,inferred,0,baseline,trait,logit,18,100
Simon,inferred,0,baseline,trait,jlens,19,2
Simon,inferred,0,baseline,trait,logit,19,56
Simon,inferred,0,baseline,trait,jlens,20,3
Simon,inferred,0,baseline,trait,logit,20,8
Simon,inferred,0,baseline,trait,jlens,21,1
Simon,inferred,0,baseline,trait,logit,21,11
Simon,inferred,0,baseline,trait,jlens,22,1
Simon,inferred,0,baseline,trait,logit,22,8
Simon,inferred,0,baseline,trait,jlens,23,1
Simon,inferred,0,baseline,trait,logit,23,5
Simon,inferred,0,baseline,trait,jlens,24,1
Simon,inferred,0,baseline,trait,logit,24,1
Simon,inferred,0,baseline,trait,jlens,25,1
Simon,inferred,0,baseline,trait,logit,25,1
Simon,inferred,0,baseline,trait,jlens,26,1
Simon,inferred,0,baseline,trait,logit,26,1
Simon,inferred,0,scene,trait,jlens,13,25143
Simon,inferred,0,scene,trait,logit,13,1248
Simon,inferred,0,scene,trait,jlens,14,120316
Simon,inferred,0,scene,trait,logit,14,1659
Simon,inferred,0,scene,trait,jlens,15,4291
Simon,inferred,0,scene,trait,logit,15,579
Simon,inferred,0,scene,trait,jlens,16,3754
Simon,inferred,0,scene,trait,logit,16,467
Simon,inferred,0,scene,trait,jlens,17,1150
Simon,inferred,0,scene,trait,logit,17,685
Simon,inferred,0,scene,trait,jlens,18,1172
Simon,inferred,0,scene,trait,logit,18,541
Simon,inferred,0,scene,trait,jlens,19,487
Simon,inferred,0,scene,trait,logit,19,389
Simon,inferred,0,scene,trait,jlens,20,140
Simon,inferred,0,scene,trait,logit,20,116
Simon,inferred,0,scene,trait,jlens,21,59
Simon,inferred,0,scene,trait,logit,21,66
Simon,inferred,0,scene,trait,jlens,22,37
Simon,inferred,0,scene,trait,logit,22,66
Simon,inferred,0,scene,trait,jlens,23,29
Simon,inferred,0,scene,trait,logit,23,60
Simon,inferred,0,scene,trait,jlens,24,44
Simon,inferred,0,scene,trait,logit,24,148
