doc,layer,depth_frac,kurtosis,cos_to_next,next_token_agreement
9,4,0.12121212121212122,0.7078002691268921,0.9268380403518677,0.0
9,5,0.15151515151515152,0.7047059535980225,0.9522748589515686,0.0
9,6,0.18181818181818182,0.5833315253257751,0.9857093095779419,0.0
9,7,0.21212121212121213,0.6175860166549683,0.9832661747932434,0.0
9,8,0.24242424242424243,0.5684099793434143,0.9804654121398926,0.0
9,9,0.2727272727272727,0.6430563926696777,0.9773432016372681,0.0
9,10,0.30303030303030304,0.6834654211997986,0.9720717668533325,0.0
9,11,0.3333333333333333,0.6768993139266968,0.9715139865875244,0.0
9,12,0.36363636363636365,0.6562685370445251,0.9477037787437439,0.0
9,13,0.3939393939393939,0.5525461435317993,0.9626511931419373,0.0
9,14,0.42424242424242425,0.5136322379112244,0.9626749753952026,0.0
9,15,0.45454545454545453,0.5343061685562134,0.9729640483856201,0.0
9,16,0.48484848484848486,0.4829340875148773,0.9552637338638306,0.0
9,17,0.5151515151515151,0.4871884882450104,0.9782202243804932,0.0
9,18,0.5454545454545454,0.55295330286026,0.9759320020675659,0.0
9,19,0.5757575757575758,0.5070580244064331,0.9733683466911316,0.0
9,20,0.6060606060606061,0.523470938205719,0.9704133868217468,0.0
9,21,0.6363636363636364,0.7320553660392761,0.955302894115448,0.0625
9,22,0.6666666666666666,0.9175506830215454,0.9611662030220032,0.1875
9,23,0.696969696969697,1.3206570148468018,0.9611697793006897,0.3125
9,24,0.7272727272727273,1.435559868812561,0.9450562000274658,0.3125
9,25,0.7575757575757576,1.6394093036651611,0.9447416663169861,0.5625
9,26,0.7878787878787878,1.5877938270568848,0.9660475850105286,0.5
9,27,0.8181818181818182,1.5892422199249268,0.965112566947937,0.5625
9,28,0.8484848484848485,1.4394795894622803,0.9725691676139832,0.625
9,29,0.8787878787878788,1.400660753250122,0.9811823964118958,0.625
9,30,0.9090909090909091,1.2657485008239746,0.982352614402771,0.625
9,31,0.9393939393939394,1.0473864078521729,0.9844180345535278,0.5625
9,32,0.9696969696969697,0.9258039593696594,,0.625
10,0,0.0,0.9480446577072144,0.972087025642395,0.0
10,1,0.030303030303030304,0.8375710248947144,0.9584329724311829,0.0
10,2,0.06060606060606061,0.7641057968139648,0.9749415516853333,0.0
10,3,0.09090909090909091,0.8979015350341797,0.9278456568717957,0.0
10,4,0.12121212121212122,0.5694111585617065,0.9341980218887329,0.0
10,5,0.15151515151515152,0.5210920572280884,0.9366251230239868,0.0
10,6,0.18181818181818182,0.4176577031612396,0.987756609916687,0.0
10,7,0.21212121212121213,0.41769108176231384,0.9740298390388489,0.0
10,8,0.24242424242424243,0.4146842360496521,0.9555497169494629,0.0
10,9,0.2727272727272727,0.49338459968566895,0.9712927341461182,0.0
10,10,0.30303030303030304,0.5467404723167419,0.9761720299720764,0.0
10,11,0.3333333333333333,0.5083025097846985,0.9742267727851868,0.0
10,12,0.36363636363636365,0.4724125862121582,0.9467845559120178,0.0
10,13,0.3939393939393939,0.42142415046691895,0.964321494102478,0.0
10,14,0.42424242424242425,0.4734683036804199,0.951434314250946,0.0
10,15,0.45454545454545453,0.4778364896774292,0.9640825986862183,0.0
10,16,0.48484848484848486,0.4405313730239868,0.9317991137504578,0.0
10,17,0.5151515151515151,0.47694677114486694,0.9716714024543762,0.0625
10,18,0.5454545454545454,0.4926040768623352,0.9755042791366577,0.0625
10,19,0.5757575757575758,0.5120440125465393,0.9689517021179199,0.0625
10,20,0.6060606060606061,0.6498028039932251,0.9667730331420898,0.0625
10,21,0.6363636363636364,0.9753511548042297,0.9535049796104431,0.0625
10,22,0.6666666666666666,1.1342697143554688,0.9636989831924438,0.0625
10,23,0.696969696969697,1.5402741432189941,0.953292191028595,0.1875
10,24,0.7272727272727273,1.9786345958709717,0.9315850138664246,0.1875
10,25,0.7575757575757576,2.327481508255005,0.9603722095489502,0.125
10,26,0.7878787878787878,2.3189878463745117,0.9731670618057251,0.125
10,27,0.8181818181818182,2.138035774230957,0.971001923084259,0.1875
10,28,0.8484848484848485,1.7911332845687866,0.9823893308639526,0.25
10,29,0.8787878787878788,1.7264299392700195,0.988649308681488,0.4375
10,30,0.9090909090909091,1.4835076332092285,0.9866101741790771,0.5
10,31,0.9393939393939394,1.1243541240692139,0.9894068241119385,0.4375
10,32,0.9696969696969697,0.9920499324798584,,0.5
11,0,0.0,1.2578012943267822,0.9687788486480713,0.0
11,1,0.030303030303030304,1.1762864589691162,0.9600430130958557,0.0
11,2,0.06060606060606061,0.83544921875,0.9727587699890137,0.0
11,3,0.09090909090909091,1.0776193141937256,0.9305797815322876,0.0
11,4,0.12121212121212122,0.561872124671936,0.9204012751579285,0.0
11,5,0.15151515151515152,0.5572144985198975,0.9348059892654419,0.0
11,6,0.18181818181818182,0.536596953868866,0.986320972442627,0.0
11,7,0.21212121212121213,0.5865899920463562,0.9813693165779114,0.0
11,8,0.24242424242424243,0.5462992191314697,0.9776062965393066,0.0
11,9,0.2727272727272727,0.5534507036209106,0.9750007390975952,0.0
11,10,0.30303030303030304,0.5794748663902283,0.968187689781189,0.0
11,11,0.3333333333333333,0.6226063370704651,0.9704247713088989,0.0
11,12,0.36363636363636365,0.6229455471038818,0.9457778930664062,0.0
11,13,0.3939393939393939,0.5909024477005005,0.9616173505783081,0.0
11,14,0.42424242424242425,0.6076492071151733,0.9685878753662109,0.0
11,15,0.45454545454545453,0.6414788961410522,0.970973014831543,0.0
11,16,0.48484848484848486,0.6137193441390991,0.9458831548690796,0.0
11,17,0.5151515151515151,0.761455237865448,0.9797961711883545,0.0
11,18,0.5454545454545454,0.7797435522079468,0.9786911010742188,0.0
11,19,0.5757575757575758,0.7463024854660034,0.9697039127349854,0.0
11,20,0.6060606060606061,0.8334679007530212,0.9712601900100708,0.0
11,21,0.6363636363636364,1.052384853363037,0.9587419033050537,0.0
11,22,0.6666666666666666,1.338860034942627,0.9586549997329712,0.125
11,23,0.696969696969697,1.6398075819015503,0.9630714058876038,0.1875
11,24,0.7272727272727273,1.8940373659133911,0.9455114603042603,0.3125
11,25,0.7575757575757576,2.210277795791626,0.9635481238365173,0.25
11,26,0.7878787878787878,2.1446454524993896,0.9734042882919312,0.375
11,27,0.8181818181818182,2.2249507904052734,0.9713599681854248,0.375
11,28,0.8484848484848485,2.0621750354766846,0.9774466156959534,0.4375
11,29,0.8787878787878788,2.066532611846924,0.9876744151115417,0.4375
11,30,0.9090909090909091,1.8632526397705078,0.9850519895553589,0.5
11,31,0.9393939393939394,1.5843091011047363,0.9860101342201233,0.5
11,32,0.9696969696969697,1.4208166599273682,,0.6875
12,0,0.0,1.6925759315490723,0.9624144434928894,0.0
12,1,0.030303030303030304,1.4529191255569458,0.9660301208496094,0.0
12,2,0.06060606060606061,1.2056429386138916,0.9743388295173645,0.0
12,3,0.09090909090909091,1.3439433574676514,0.9337062835693359,0.0
12,4,0.12121212121212122,0.7517849206924438,0.9235453605651855,0.0
12,5,0.15151515151515152,0.7718662023544312,0.9424542188644409,0.0
